Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,date,Valuation
1878,Vedat Muriqi,KVX,FW,Mallorca,La Liga,28.0,1994,16,16,1438,16.0,0.31,3.06,0.94,30.6,0.06,0.2,14.9,0.0,0.13,0.13,16.5,29.1,56.7,230.4,48.9,9.88,14.8,66.7,4.81,9.69,49.7,0.75,2.06,36.4,0.19,0.81,1.13,0.81,0.13,2.06,29.1,28.2,0.94,0.0,0.06,0.38,0.5,0.0,0.0,0.0,0.0,0.0,16.5,0.0,1.5,2.25,1.63,0.0,0.25,0.25,0.0,0.13,0.38,0.25,0.0,0.06,0.06,0.0,0.0,0.25,0.19,0.13,0.06,0.06,0.06,0.31,20.0,0.25,1.44,0.06,1.38,0.69,0.94,1.63,0.0,42.6,1.75,4.63,20.6,19.2,5.56,41.5,18.7,91.3,44.1,2.69,0.88,0.5,2.75,1.0,31.4,6.88,0.38,0.0,0.0,1.81,1.06,0.44,0.5,0.19,0.0,0.0,0.0,4.88,9.0,6.69,57.4,2021-12-28,6000000.0
1914,Reiss Nelson,ENG,FW,Arsenal,Premier League,22.0,1999,1,0,20,0.2,0.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,50.0,55.0,90.9,585.0,85.0,30.0,30.0,100.0,15.0,15.0,100.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5.0,15.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,80.0,0.0,0.0,35.0,50.0,10.0,80.0,55.0,220.0,70.0,0.0,0.0,0.0,5.0,0.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2022-03-17,5500000.0
1916,Ilija Nestorovski,MKD,FW,Udinese,Serie A,32.0,1990,7,1,188,2.1,0.48,2.38,0.48,20.0,0.2,1.0,12.4,0.0,0.0,0.0,21.4,31.4,68.2,341.4,127.6,10.0,14.8,67.7,9.05,11.9,76.0,1.43,1.43,100.0,0.0,1.43,2.86,0.95,0.48,2.86,31.4,29.5,1.9,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,1.43,21.4,0.0,1.43,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.95,0.48,0.48,0.48,0.0,0.48,1.43,33.3,0.95,2.38,0.48,1.9,0.0,0.95,0.95,0.0,41.9,1.9,5.71,23.3,15.2,4.76,40.0,23.8,116.2,66.2,3.33,0.95,0.48,0.95,0.48,33.3,11.4,0.48,0.0,0.0,1.43,3.33,0.95,1.43,0.48,0.0,0.0,0.0,1.9,1.9,4.76,28.6,2021-12-28,800000.0
1927,Jessic Ngankam,GER,FW,Greuther Fürth,Bundesliga,21.0,2000,6,4,341,3.8,0.53,2.11,1.32,62.5,0.25,0.4,13.4,0.0,0.0,0.0,7.11,11.3,62.8,103.7,15.8,4.21,5.79,72.7,1.84,3.16,58.3,0.79,1.32,60.0,0.26,0.26,0.53,0.0,0.0,0.0,11.3,10.3,1.05,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,7.11,0.53,0.79,0.79,0.26,0.0,0.26,0.26,0.0,0.0,0.53,0.26,0.0,0.0,0.26,0.0,0.0,1.05,0.53,0.26,0.53,0.26,0.53,0.79,66.7,0.26,0.79,0.0,0.79,0.53,1.58,0.26,0.0,23.9,0.26,1.05,14.2,10.5,4.21,22.9,14.7,41.8,24.5,1.84,0.79,0.26,3.68,1.84,15.3,5.26,0.0,0.0,0.0,3.68,1.58,0.26,0.53,0.53,0.0,0.0,0.0,4.74,1.84,5.79,24.1,2021-12-22,1200000.0
1932,Ibrahima Niane,SEN,FW,Metz,Ligue 1,23.0,1999,26,20,1582,17.6,0.17,2.44,0.57,23.3,0.05,0.2,16.7,0.06,0.06,0.06,17.2,23.6,73.0,251.9,44.8,9.49,11.8,80.7,5.8,8.24,70.3,1.02,1.76,58.1,0.06,0.68,0.74,0.11,0.06,0.85,23.6,21.2,2.39,0.11,0.0,0.28,0.4,0.06,0.06,0.0,0.0,0.23,17.2,0.0,0.74,1.48,0.97,0.0,0.06,0.28,0.17,0.0,0.28,0.17,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.34,0.0,0.34,0.51,0.11,0.4,0.34,0.4,0.91,0.0,35.3,0.97,3.12,18.9,15.1,3.64,32.9,19.3,71.0,27.2,1.82,0.8,0.34,3.64,1.36,26.1,6.53,0.11,0.06,0.0,0.8,1.65,0.63,0.4,0.0,0.0,0.0,0.0,3.98,3.64,4.77,43.2,2022-05-30,5000000.0
1933,M'Baye Niang,SEN,FW,Bordeaux,Ligue 1,27.0,1994,22,7,777,8.6,0.35,2.91,1.16,40.0,0.12,0.3,15.8,0.12,0.0,0.0,13.4,20.5,65.3,206.4,18.7,6.51,9.42,69.1,5.0,6.63,75.4,0.93,1.98,47.1,0.12,0.81,0.47,0.12,0.0,0.58,20.5,18.4,2.09,0.0,0.0,0.7,0.35,0.0,0.0,0.0,0.0,0.35,13.4,0.0,1.4,1.86,1.4,0.0,0.12,0.23,0.12,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,1.05,0.81,0.0,0.7,0.35,0.12,0.23,50.0,0.12,0.81,0.23,0.58,0.12,1.16,0.35,0.0,35.6,0.58,1.51,17.9,17.0,5.81,33.4,22.2,68.5,29.0,1.63,0.35,0.58,4.07,1.98,26.6,7.67,0.35,0.0,0.0,2.91,2.21,0.93,0.35,0.81,0.0,0.0,0.0,3.26,2.79,5.12,35.3,2022-05-30,4000000.0
1935,Florian Niederlechner,GER,FW,Augsburg,Bundesliga,31.0,1990,26,13,1165,12.9,0.39,2.17,0.93,42.9,0.18,0.42,11.8,0.0,0.0,0.0,12.6,17.4,72.0,216.6,47.1,5.58,8.22,67.9,5.12,6.12,83.5,1.32,1.86,70.8,0.23,1.09,1.32,0.47,0.16,1.47,17.4,15.4,2.02,0.0,0.08,0.16,0.62,0.0,0.0,0.0,0.0,0.16,12.6,0.0,0.78,2.25,1.63,0.0,0.16,0.16,0.23,0.08,0.47,0.31,0.0,0.0,0.0,0.16,0.0,0.7,0.54,0.08,0.39,0.23,0.47,1.16,40.0,0.7,1.24,0.16,1.09,0.23,0.93,0.54,0.0,29.7,0.85,3.02,15.0,12.8,4.34,27.8,16.5,65.3,31.6,2.09,0.39,0.62,2.17,1.63,19.3,4.81,0.08,0.0,0.0,1.16,1.94,0.7,0.62,0.54,0.16,0.0,0.08,4.5,2.64,4.03,39.5,2021-12-22,3000000.0
1941,Casimir Ninga,CHA,FW,Angers,Ligue 1,29.0,1993,16,3,409,4.5,0.0,2.0,0.22,11.1,0.0,0.0,11.8,0.0,0.0,0.0,13.8,17.3,79.5,185.1,44.2,8.22,10.2,80.4,2.67,3.56,75.0,1.11,1.33,83.3,0.0,0.44,0.67,0.22,0.0,1.11,17.3,15.8,1.56,0.0,0.22,0.22,0.67,0.0,0.0,0.0,0.0,0.44,13.8,0.0,0.67,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.22,0.22,0.89,0.0,0.22,1.33,16.7,1.11,0.67,0.0,0.67,0.67,1.78,0.0,0.0,36.4,0.22,2.89,21.8,17.6,4.22,34.9,28.0,146.9,84.2,3.33,1.78,0.44,4.0,6.22,23.1,7.78,0.44,0.0,0.0,2.67,3.11,0.67,0.67,0.22,0.0,0.0,0.0,8.22,0.22,4.67,4.5,2022-05-30,1200000.0
1943,Eddie Nketiah,ENG,FW,Arsenal,Premier League,22.0,1999,21,8,835,9.3,0.54,3.01,1.29,42.9,0.18,0.42,14.2,0.0,0.0,0.0,20.1,25.1,80.3,314.8,41.4,10.3,12.4,83.5,8.17,9.57,85.4,0.97,1.51,64.3,0.11,1.18,0.65,0.43,0.0,1.08,25.1,24.1,0.97,0.0,0.0,0.32,1.18,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.86,2.47,1.61,0.0,0.22,0.32,0.11,0.22,0.43,0.11,0.0,0.0,0.11,0.0,0.22,1.29,0.75,0.0,0.75,0.54,0.11,0.32,33.3,0.22,0.75,0.22,0.54,0.65,1.94,0.75,0.0,40.1,0.86,3.98,18.6,20.9,7.63,39.1,27.2,174.9,92.2,4.62,2.47,1.29,3.66,1.4,29.9,7.63,0.32,0.0,0.0,2.26,1.72,0.54,1.18,0.75,0.0,0.0,0.0,4.62,0.97,4.52,17.6,2021-12-23,10000000.0
1956,Jean-Pierre Nsame,CMR,FW,Venezia,Serie A,29.0,1993,11,1,245,2.7,0.0,2.22,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.4,24.8,58.2,214.4,57.0,8.15,14.1,57.9,3.7,5.93,62.5,1.48,2.96,50.0,0.37,1.48,1.11,0.74,0.0,1.85,24.8,24.1,0.74,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,14.4,0.74,0.37,2.96,1.85,0.0,0.37,0.37,0.37,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.37,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.37,0.37,0.0,34.8,0.74,0.74,15.9,18.5,6.67,34.1,20.7,61.1,30.0,1.11,0.0,0.74,3.7,2.59,29.3,8.52,0.0,0.0,0.0,2.22,1.11,1.11,0.37,0.37,0.37,0.0,0.0,4.07,7.41,5.19,58.8,2022-03-15,5000000.0
1966,M'Bala Nzola,ANG,FW,Spezia,Serie A,25.0,1996,21,10,1068,11.9,0.17,1.85,1.09,59.1,0.09,0.15,13.8,0.0,0.0,0.0,16.9,21.1,80.1,237.1,24.4,9.5,11.1,85.6,4.2,5.63,74.6,1.26,1.51,83.3,0.08,0.84,0.67,0.25,0.0,0.84,21.1,19.4,1.68,0.0,0.0,0.42,0.34,0.0,0.0,0.0,0.0,0.17,16.9,0.0,0.84,1.68,1.34,0.08,0.08,0.17,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.59,0.25,0.17,0.17,0.25,0.0,0.42,0.0,0.42,0.67,0.08,0.59,0.17,0.76,1.18,0.0,33.9,1.09,2.69,15.7,17.5,4.87,32.2,22.8,139.8,61.7,2.69,1.26,0.84,3.95,2.35,25.2,6.47,0.17,0.0,0.0,2.77,0.76,1.09,0.34,0.25,0.0,0.08,0.0,3.45,1.93,5.55,25.8,2021-12-28,3000000.0
1971,Lucas Ocampos,ARG,FW,Sevilla,La Liga,27.0,1994,30,23,2125,23.6,0.25,2.16,0.68,31.4,0.12,0.38,16.5,0.0,0.0,0.0,28.0,36.5,76.7,480.6,111.5,14.4,16.4,88.1,10.5,12.9,81.6,2.5,5.38,46.5,0.17,0.59,1.02,0.64,0.21,2.46,36.5,33.5,3.01,0.21,0.0,1.61,2.5,0.04,0.0,0.0,0.0,2.75,28.0,0.3,1.14,1.95,1.19,0.08,0.34,0.08,0.13,0.13,0.3,0.17,0.0,0.13,0.0,0.0,0.0,2.29,1.14,1.06,0.89,0.34,1.06,2.29,46.3,1.23,1.65,0.13,1.53,1.19,3.47,1.02,0.0,53.8,1.31,8.39,23.3,25.9,5.38,50.9,38.6,195.7,109.5,5.97,1.65,1.19,3.43,2.46,38.8,6.91,0.3,0.0,0.0,1.99,1.95,0.13,2.5,1.14,0.0,0.04,0.0,5.08,1.31,1.4,48.4,2021-12-30,30000000.0
1977,Stefano Okaka,ITA,FW,Udinese,Serie A,32.0,1989,2,0,22,0.2,0.0,5.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,25.0,25.0,100.0,370.0,110.0,15.0,15.0,100.0,10.0,10.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,50.0,5.0,5.0,30.0,20.0,10.0,50.0,25.0,270.0,225.0,10.0,5.0,0.0,5.0,0.0,25.0,15.0,5.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,2022-06-01,2900000.0
1995,Karim Onisiwo,AUT,FW,Mainz 05,Bundesliga,30.0,1992,31,28,2361,26.2,0.19,2.48,0.73,29.2,0.08,0.26,13.4,0.0,0.0,0.0,13.6,21.9,62.3,204.9,52.0,7.6,10.7,70.8,4.24,6.64,63.8,0.92,1.87,49.0,0.31,1.53,0.76,0.73,0.23,1.68,21.9,20.3,1.56,0.0,0.08,0.38,2.14,0.0,0.0,0.0,0.0,0.08,13.6,0.11,1.76,3.28,2.37,0.0,0.38,0.19,0.27,0.08,0.5,0.42,0.0,0.04,0.04,0.0,0.0,0.92,0.46,0.08,0.42,0.42,0.11,0.57,20.0,0.46,1.41,0.08,1.34,0.42,1.34,0.23,0.0,39.6,0.53,2.33,15.9,24.0,7.52,38.1,26.1,116.8,72.6,4.05,1.03,1.6,5.23,2.9,29.4,9.77,0.0,0.0,0.0,1.68,1.3,1.03,2.14,0.46,0.0,0.0,0.0,4.5,2.75,4.85,36.2,2021-12-22,3500000.0
2000,Divock Origi,BEL,FW,Liverpool,Premier League,27.0,1995,7,0,133,1.5,2.0,6.67,3.33,50.0,0.3,0.6,13.9,0.0,0.0,0.0,20.0,24.7,81.1,249.3,50.0,12.7,16.7,76.0,4.0,4.0,100.0,0.67,0.67,100.0,0.0,0.0,1.33,0.67,0.0,1.33,24.7,24.7,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.67,1.33,0.67,0.0,0.0,0.67,0.0,0.0,1.33,0.67,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.33,0.0,1.33,2.0,2.0,0.67,0.0,45.3,1.33,4.0,14.0,28.0,11.3,45.3,30.7,94.7,43.3,2.67,0.67,0.67,6.0,3.33,33.3,11.3,0.0,0.0,0.0,2.0,1.33,0.0,0.67,0.0,0.0,0.0,0.0,8.0,2.0,3.33,37.5,2021-12-23,12000000.0
2001,Riccardo Orsolini,ITA,FW,Bologna,Serie A,25.0,1997,29,21,1785,19.8,0.3,2.68,0.76,28.3,0.08,0.27,18.8,0.25,0.1,0.1,25.1,37.7,66.5,452.8,146.7,12.4,15.9,78.3,8.03,11.4,70.7,3.54,7.83,45.2,0.15,1.16,1.97,1.11,0.66,3.23,37.7,33.6,4.09,1.01,0.0,2.53,2.73,2.12,1.52,0.05,0.05,0.66,25.1,0.0,1.87,2.83,1.57,0.66,0.2,0.15,0.25,0.0,0.25,0.2,0.05,0.0,0.0,0.0,0.0,1.16,0.51,0.51,0.45,0.2,0.61,1.57,38.7,0.96,0.86,0.25,0.61,0.4,1.57,0.56,0.0,50.5,0.91,6.92,24.7,21.5,2.93,46.6,35.7,179.4,96.4,4.55,0.96,0.56,2.32,1.62,37.9,5.2,0.1,0.0,0.0,1.06,2.47,0.66,2.73,0.51,0.0,0.0,0.0,4.85,1.41,1.72,45.2,2021-12-28,10000000.0
2004,Victor Osimhen,NGA,FW,Napoli,Serie A,23.0,1998,27,23,1983,22.0,0.64,4.14,1.27,30.8,0.15,0.5,13.6,0.0,0.0,0.0,11.2,15.9,70.8,178.8,19.5,6.05,7.77,77.8,3.32,4.82,68.9,1.18,1.86,63.4,0.09,0.73,0.36,0.14,0.05,0.41,15.9,15.5,0.41,0.0,0.05,0.5,0.64,0.0,0.0,0.0,0.0,0.09,11.2,0.05,0.77,2.59,1.77,0.0,0.18,0.18,0.32,0.14,0.36,0.18,0.0,0.0,0.0,0.14,0.05,0.68,0.41,0.14,0.09,0.45,0.05,0.18,25.0,0.14,0.77,0.32,0.45,0.41,1.09,0.77,0.0,29.8,1.09,1.73,12.3,17.7,7.09,29.4,19.3,133.7,71.1,4.0,1.14,1.14,2.64,1.86,23.4,8.73,0.23,0.05,0.0,1.64,1.91,0.86,0.64,0.41,0.18,0.0,0.0,2.45,2.09,3.0,41.1,2021-12-28,60000000.0
2061,Leonardo Pavoletti,ITA,FW,Cagliari,Serie A,33.0,1988,33,14,1518,16.9,0.3,2.13,0.65,30.6,0.14,0.45,9.8,0.0,0.0,0.0,19.8,30.1,65.9,276.1,43.2,13.4,18.2,73.4,4.2,7.87,53.4,1.36,2.01,67.6,0.06,0.77,1.07,0.41,0.0,1.48,30.1,29.8,0.3,0.12,0.0,0.24,0.41,0.0,0.0,0.0,0.0,0.0,19.8,0.12,0.65,1.66,1.42,0.0,0.0,0.12,0.12,0.0,0.18,0.12,0.0,0.0,0.0,0.06,0.0,0.89,0.47,0.12,0.53,0.24,0.12,0.36,33.3,0.24,1.07,0.36,0.71,0.41,1.3,0.77,0.0,40.1,1.24,4.2,19.3,17.2,5.56,39.9,16.3,43.2,7.75,0.24,0.12,0.18,2.66,0.47,31.1,6.27,0.53,0.0,0.0,2.78,1.95,0.24,0.41,0.47,0.06,0.0,0.0,4.56,8.82,7.16,55.2,2021-12-28,2500000.0
2066,Pedro,ESP,FW,Lazio,Serie A,34.0,1987,32,25,2033,22.6,0.4,1.64,0.88,54.1,0.24,0.45,16.3,0.0,0.0,0.0,34.8,41.5,84.0,545.4,132.4,19.4,21.8,89.0,11.5,13.4,85.8,2.74,4.07,67.4,0.18,1.33,1.64,1.64,0.35,3.81,41.5,40.3,1.19,0.13,0.04,1.06,1.37,0.04,0.0,0.0,0.0,0.62,34.8,0.09,0.93,2.88,2.35,0.0,0.18,0.13,0.09,0.13,0.4,0.35,0.0,0.04,0.0,0.0,0.0,1.68,1.02,0.44,0.8,0.44,0.88,1.86,47.6,0.97,0.93,0.09,0.84,0.8,2.48,0.27,0.0,52.5,0.84,7.65,27.1,23.0,3.54,51.3,41.6,258.5,154.4,7.96,3.32,0.71,1.9,1.24,41.5,4.56,0.22,0.0,0.0,1.5,1.95,0.27,1.37,1.02,0.04,0.0,0.0,5.44,0.13,0.75,15.0,2022-04-06,10000000.0
2072,Pietro Pellegri,ITA,FW,Torino,Serie A,21.0,2001,9,1,216,2.4,0.42,2.08,0.83,40.0,0.2,0.5,13.8,0.0,0.0,0.0,11.7,16.7,70.0,167.1,21.3,7.5,9.58,78.3,3.33,4.58,72.7,0.42,0.42,100.0,0.0,0.83,0.0,0.0,0.0,0.83,16.7,15.4,1.25,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,11.7,0.0,1.25,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.42,0.83,0.0,1.25,0.0,1.25,0.83,0.0,0.83,0.0,1.25,2.08,0.0,37.9,2.08,3.75,17.1,18.8,5.0,36.7,25.4,132.5,64.6,3.75,0.83,0.83,9.17,2.08,27.9,7.5,0.42,0.0,0.0,4.17,3.33,1.67,0.83,1.25,0.0,0.0,0.0,2.5,5.0,7.92,38.7,2021-12-28,5000000.0
2073,Pietro Pellegri,ITA,FW,Milan,Serie A,21.0,2001,6,1,131,1.5,0.0,2.0,0.67,33.3,0.0,0.0,16.1,0.0,0.0,0.0,8.0,12.7,63.2,85.3,7.33,6.0,8.67,69.2,1.33,2.67,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.7,12.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.67,3.33,2.67,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.67,1.33,0.0,1.33,0.0,1.33,0.0,0.0,0.0,1.33,3.33,0.67,0.0,24.7,0.67,3.33,6.67,16.7,3.33,24.0,16.0,75.3,30.0,2.0,0.67,0.0,2.0,1.33,12.7,4.0,0.0,0.0,0.0,4.67,1.33,1.33,0.0,2.0,0.0,0.0,0.0,6.0,1.33,2.67,33.3,2021-12-28,5000000.0
2103,Sonny Perkins,ENG,FW,West Ham,Premier League,18.0,2004,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2021-12-23,800000.0
2110,Andrea Petagna,ITA,FW,Napoli,Serie A,26.0,1995,24,4,586,6.5,0.46,2.0,0.92,46.2,0.23,0.5,13.1,0.0,0.0,0.0,18.0,24.6,73.1,273.4,34.8,10.0,11.8,84.4,6.15,8.15,75.5,1.08,2.31,46.7,0.15,1.54,0.62,0.46,0.0,0.92,24.6,23.4,1.23,0.0,0.15,0.77,0.92,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.08,2.31,1.69,0.0,0.15,0.0,0.15,0.31,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.31,0.31,0.31,0.46,66.7,0.15,0.15,0.0,0.15,0.0,0.62,0.46,0.0,37.1,0.77,4.31,19.8,16.5,5.08,35.8,27.4,168.6,66.6,2.92,1.54,0.92,2.92,2.62,30.0,7.69,0.15,0.0,0.0,2.46,2.46,0.31,0.92,0.62,0.0,0.0,0.0,3.69,2.15,3.08,41.2,2021-12-28,13000000.0
2129,Roberto Piccoli,ITA,FW,Genoa,Serie A,21.0,2001,5,2,218,2.4,0.0,0.83,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,12.5,21.3,58.8,162.9,25.0,10.0,13.8,72.7,1.67,4.58,36.4,0.42,2.08,20.0,0.0,1.67,0.42,0.42,0.42,0.0,21.3,18.8,2.5,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.83,12.5,0.0,0.42,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,32.5,0.42,2.92,18.3,12.5,3.33,30.0,17.1,48.3,17.5,1.67,0.42,0.42,4.58,2.08,24.6,6.25,0.0,0.0,0.0,1.67,0.0,0.42,0.42,0.42,0.0,0.0,0.0,3.33,4.17,7.5,35.7,2021-12-28,4000000.0
2130,Roberto Piccoli,ITA,FW,Atalanta,Serie A,21.0,2001,12,1,196,2.2,0.45,2.27,1.36,60.0,0.2,0.33,11.6,0.0,0.0,0.0,11.8,20.0,59.1,160.0,21.8,7.27,11.4,64.0,4.09,6.36,64.3,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,20.0,19.1,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.91,1.82,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.45,0.0,0.91,0.0,0.91,0.91,0.45,0.45,0.0,0.45,0.0,0.0,34.5,0.45,2.73,13.6,18.6,5.45,33.6,22.3,58.6,16.8,1.82,0.0,1.36,1.82,5.91,25.5,9.09,0.0,0.0,0.0,0.0,1.36,1.36,0.0,0.45,0.0,0.0,0.0,4.55,3.18,7.27,30.4,2021-12-28,4000000.0
2137,Andrea Pinamonti,ITA,FW,Empoli,Serie A,23.0,1999,36,32,2869,31.9,0.41,2.7,0.69,25.6,0.1,0.41,15.3,0.03,0.13,0.13,12.6,20.5,61.7,178.3,39.7,7.81,10.9,71.8,3.79,6.3,60.2,0.63,1.25,50.0,0.06,0.78,0.6,0.56,0.09,1.16,20.5,19.4,1.07,0.0,0.03,0.16,0.85,0.0,0.0,0.0,0.0,0.13,12.6,0.09,1.57,2.01,1.32,0.0,0.09,0.22,0.25,0.13,0.28,0.19,0.0,0.0,0.06,0.03,0.0,0.41,0.19,0.0,0.19,0.22,0.03,0.47,6.7,0.44,0.75,0.13,0.63,0.31,0.72,0.78,0.0,32.3,0.88,2.04,13.7,18.1,5.99,31.1,19.0,85.4,30.9,2.01,0.69,0.63,2.76,1.76,24.4,8.59,0.13,0.0,0.0,0.97,1.82,0.6,0.85,0.19,0.03,0.0,0.0,3.61,3.2,4.42,42.0,2021-12-28,16000000.0
2149,Suf Podgoreanu,ISR,FW,Spezia,Serie A,20.0,2002,5,1,113,1.3,0.0,0.77,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,30.0,38.5,78.0,472.3,80.8,17.7,20.0,88.5,10.0,11.5,86.7,2.31,5.38,42.9,0.77,0.77,0.77,0.77,0.77,1.54,38.5,36.9,1.54,0.0,0.0,1.54,4.62,0.77,0.0,0.0,0.0,0.77,30.0,0.0,2.31,3.08,2.31,0.0,0.77,0.0,0.0,0.0,1.54,0.77,0.0,0.77,0.0,0.0,0.0,4.62,3.08,0.77,1.54,2.31,0.77,2.31,33.3,1.54,1.54,0.0,1.54,0.0,4.62,3.08,0.0,54.6,2.31,6.92,22.3,33.1,2.31,53.1,38.5,263.1,135.4,8.46,3.08,1.54,0.0,3.85,40.0,5.38,0.0,0.0,0.0,1.54,1.54,0.0,4.62,3.08,0.0,0.0,0.0,3.08,2.31,0.0,100.0,2021-12-28,600000.0
